	Weight	Dry_To_Fresh_Weight_Ratio_100	Sepal_Mm	Petal_Mm	Pericarp_And_Sep_Area_Ratio	Columella_Area	Locule_Number	Pericarp_Area	Pericarp_Max_Cell_Size	Pericarp_And_Sep_Area	Pericarp_Cell_Number_Per_Mm	Pericarp_Thickness	Sepal_To_Petal_Ratio	Pericarp_Area_Ratio	Pericarp_Cell_Number
BGV007902	-0.461307070051608	0.298842474532533	-0.65565179297686	-0.793114967176137	-1.73465152202038	-0.751703642612018	-0.472789120992267	-0.630049160967473	-1.42112816583675	-0.689599852967874	1.67891966278069	-1.67891966278069	-0.547060236341645	-1.01082141652608	-0.834984016010559
BGV007908	-0.793114967176137	1.2512497471971	-1.28499171067819	-1.32026370827448	-0.839348302319338	-0.862277135207436	-1.09680356209351	-0.751703642612018	-1.13910734320755	-0.751703642612018	1.34037264781591	-1.05390706969614	-0.901222783434718	-0.29145855491042	-0.316592542654162
BGV007909	-0.7325131463131	0.205285083421727	-0.995944507566844	-1.18773010516788	-0.885668516683683	-0.816852476771834	-1.06949099393672	-0.730690609131762	-0.749731969405294	-0.709995371569856	0.857254320221178	-0.857254320221178	-0.712906503637812	-0.258296167348666	-0.879958138385173
BGV007910	-0.835183394394031	0.947520737991728	-0.971447868480108	-0.971447868480108	-1.32638146274556	-0.669487246688741	-0.0151922709016048	-0.816852476771834	-0.879958138385173	-0.773053961585312	0.729266746432731	-1.16941610357907	-0.772600183031886	-1.12368543654129	-1.82287066817152
BGV007911	-0.65565179297686	0.564683356633645	-1.18773010516788	-1.63328229572298	-1.03780025665793	-0.630049160967473	-0.727913290881644	-0.591567671638584	-0.612249537909922	-0.591567671638584	0.575109281278438	-0.749731969405294	-0.65565179297686	-0.572654012296242	-1.34037264781591
BGV007918	-0.674489750196082	0.878784610096489	-0.7325131463131	-1.57846931850513	-2.14632405453188	-0.839348302319338	-0.43907656301608	-0.794762630823007	-0.975741569736452	-0.862277135207436	0.834984016010559	-0.926786747461685	-0.220731882793239	-1.288844277586	-1.13910734320755
BGV007920	-0.283089234620174	-0.143947193535562	-0.547060236341645	-0.772600183031886	-0.0639066138102956	-0.445371983483734	-1.04295378615715	-0.274839577018141	-0.669611329235736	-0.274839577018141	0.468046198144695	-0.433576127646078	-0.478168724940223	0.324944693878104	-0.520831048339629
BGV007921	-0.772600183031886	0.835183394394031	-1.39621220509052	-1.69349415876336	-0.410378026831998	-0.709995371569856	-0.852495034274694	-0.649641891417129	-1.37962588480448	-0.669487246688741	1.13910734320755	-1.20083898881393	-0.752405518537939	0.0159664635457842	-0.926786747461685
BGV007927	-1.32026370827448	1.57846931850513	-0.878784610096489	-0.752405518537939	0.144190150450508	-1.66686424846372	-0.830846046872641	-1.40764684509272	-1.51238958606768	-1.18588228541607	0.950979255070526	-0.950979255070527	-0.835183394394031	0.445371983483734	-0.950979255070527
BGV007931	-1.52802623608251	2.36413369987021	-1.2512497471971	-0.251788147351179	-0.445371983483734	-1.288844277586	-0.422407954618169	-1.81149867317303	-2.73641943853251	-1.73465152202038	1.10981038022363	-1.51238958606768	-1.35725942390048	-0.144190150450508	-1.42112816583675
BGV007933	-0.693570168473567	1.43740689898752	-1.35725942390048	-0.411476879057021	-0.773053961585312	-0.324944693878104	-0.541912496121487	-0.572654012296242	-0.950979255070527	-0.535424014586856	1.26752132319324	-1.56317081670628	-1.12867219108197	-0.498921914616452	-1.05390706969614
BGV007934	-0.947520737991728	1.69349415876336	-0.529605410657402	-0.0983092327947109	-0.909554838541739	-0.730690609131762	-0.0912767051918666	-0.862277135207436	-1.67891966278069	-0.816852476771834	0.879958138385173	-1.13910734320755	-0.813969104178664	-0.773053961585312	-1.46523379268552
BGV007935	-0.924124138853624	1.52802623608251	-0.637043690078756	0.362648507275064	-0.669487246688741	-0.885668516683683	0.0455908482388531	-0.958958568083587	-0.556835609770804	-0.909554838541739	0.349507855309863	-1.00111712584397	-0.971447868480108	-0.839348302319338	-2.73641943853251
BGV007936	2.7464669030318	-1.76055793854814	1.52802623608251	0.444575569309399	NA	NA	1.39294519673001	NA	0.235701125760499	NA	-1.10981038022363	1.6183366697779	1.39621220509052	NA	2.15635570519183
BGV007981	-0.00755015689655547	-0.220731882793239	0.600470416446411	1.2512497471971	1.36588671774433	0.0159664635457842	0.650837306444477	0.241823153406356	1.7463777039325	0.393070358879646	-1.05390706969614	0.749731969405294	0.346568302422109	0.773053961585312	-0.0623167887067585
BGV007989	-0.0983092327947109	0.174534037589108	0.813969104178664	1.28499171067819	0.816852476771834	0.241823153406356	-0.214312936790906	0	0.485489452829721	0	-0.284016787609739	0.109200481691432	0.564683356633645	1.12368543654129	-0.450744212615359
BGV007990	0.236231533003991	0.362648507275064	-0.600470416446411	0.813969104178664	-0.572654012296242	0.751703642612019	0.727913290881644	0.160342267446307	0.333005098197297	0.176536327671504	-0.520831048339629	-0.14058378618707	-0.995944507566844	-1.06555642985282	-2.15635570519183
BGV007992	-0.174534037589108	0.58248363142221	-0.693570168473567	-1.12867219108197	1.01082141652608	-0.0479156842923997	-0.897041130901376	0.0319369986870564	-0.50308170007301	0.0159664635457842	0.267843382677015	0.093550995786424	-0.411476879057021	1.45201722697845	0.879958138385173
BGV008036	0.220731882793239	0.128705906664142	-0.362648507275064	-1.10056887678512	0.375879650718902	0.535424014586856	0.708253450372507	0.274839577018141	0.975741569736452	0.241823153406356	-0.650254332726559	0.631137978608047	-0.143947193535562	0.225415504756973	0.284016787609739
BGV008037	-0.0680031427439208	0.444575569309399	1.63328229572298	1.02105387256369	1.06555642985282	-0.111994174639077	-0.669729405231962	-0.0479156842923997	1.23349456196869	-0.079913902643638	-0.382806348430005	0.172106201697008	1.43740689898752	1.60597112358835	-0.235701125760499
BGV008041	0.362648507275064	-0.283089234620174	-1.15769640438575	-0.529605410657402	1.45201722697845	0.0639066138102956	-0.356839289527359	0.144190150450508	1.027154272915	0.095941695626559	-0.59357705541884	0.689222547501832	-1.02105387256369	1.90082574485089	0.612249537909922
BGV008042	-0.529605410657402	0.495167446261611	-1.21887519348102	-1.07330892939351	0.128075566396302	-0.610695366820048	0.788673209000597	-0.517086837682098	-0.36610635680057	-0.480920153761707	0.689222547501832	-0.416534901828723	-0.924124138853624	-0.410378026831998	0.0467243547538139
BGV008051	-0.712906503637812	0.529605410657402	-0.205285083421727	0.251788147351179	-0.751703642612018	-0.649641891417129	-0.507047896670019	-0.610695366820048	-0.382806348430005	-0.649641891417129	0.770516133047134	-0.669611329235736	-0.427967614598895	-0.160342267446307	-0.433576127646078
BGV008058	-0.251788147351179	0.143947193535562	-0.495167446261611	-0.924124138853624	-0.258296167348666	-0.480920153761707	-0.340694827087795	-0.225415504756973	-0.349507855309863	-0.241823153406356	0.416534901828723	-0.450744212615359	-0.283089234620174	0.241823153406356	-0.650254332726559
BGV008061	0.00755015689655561	0.267405939935071	0.427967614598895	0.461307070051608	0.079913902643638	0.079913902643638	0.852495034274694	0.0159664635457842	0.267843382677015	0.079913902643638	-0.0155697487574936	-0.0623167887067585	0.378823039706058	-0.241823153406356	-0.187929806225951
BGV008065	0.772600183031886	-1.12867219108197	-0.512310475491004	-1.92509985211144	-1.55051019563139	1.03780025665793	0.991970079554195	0.341823030741537	-0.0467243547538138	0.498921914616451	-0.14058378618707	-0.0935509957864241	0.113494460967638	-2.72813120769123	-0.333005098197297
BGV008067	-0.813969104178664	1.21887519348102	-0.444575569309399	-0.901222783434718	-0.709995371569856	-0.0639066138102956	0.0608041923172282	-0.669487246688741	-1.16941610357907	-0.630049160967473	0.791638607743375	-1.37962588480448	-0.236231533003991	-0.427809515045659	-1.91180959125354
BGV008070	-0.752405518537939	1.39621220509052	-0.189887113917251	0.58248363142221	-0.480920153761707	-0.517086837682098	-2.16610675289233	-0.535424014586856	-1.30308253983479	-0.572654012296242	1.37962588480448	-1.7463777039325	-0.600470416446411	0.111994174639077	-1.30308253983479
BGV008077	0.674489750196082	-0.0680031427439208	0.220731882793239	0.267405939935071	0.649641891417129	0.958958568083587	0.541912496121487	0.885668516683683	0.791638607743375	0.885668516683683	-0.612249537909922	0.485489452829721	0.189887113917251	0.751703642612019	0.172106201697008
BGV008095	0.128705906664142	-0.772600183031886	0.947520737991728	0.283089234620174	0.111994174639077	0.095941695626559	0.292771296177252	0.192776819948932	0.316592542654162	0.192776819948932	0.0467243547538139	-0.156325575894448	0.835183394394031	-0.0639066138102956	-0.36610635680057
BGV008096	0.314670232151404	-0.995944507566844	-0.159221994374741	-0.512310475491004	0.095941695626559	0.225415504756973	-0.121834231548402	0.225415504756973	0.399613795672355	0.160342267446307	-0.485489452829721	0.235701125760499	-0.0983092327947109	0.341823030741537	-0.300264833276434
BGV008098	0.205285083421727	-0.0983092327947109	0.128705906664142	-0.205285083421727	0.258296167348666	0.393070358879646	0.669729405231963	0.29145855491042	-0.0311432730320925	0.274839577018141	0.0779243890270371	-0.235701125760499	0.236231533003991	-0.0319369986870564	-0.729266746432731
BGV008100	0.618653607602669	-0.362648507275064	-0.113494460967638	-1.48119650655781	0.176536327671504	0.794762630823007	0.43907656301608	0.517086837682098	0.36610635680057	0.410378026831998	-0.349507855309863	0.300264833276434	0.362648507275064	0.160342267446307	0.21972291581858
BGV008106	-0.0528752238203453	-0.0528752238203453	-0.772600183031886	-1.04682407852197	-0.308158428474715	-0.095941695626559	0.324638684752175	-0.128075566396302	0.093550995786424	-0.128075566396302	0.284016787609739	-0.251739742390621	-0.512310475491004	-0.111994174639077	-0.0935509957864241
BGV008108	-0.314670232151404	0.752405518537939	1.10056887678512	0.298842474532533	-1.66686424846372	-0.258296167348666	0.137153973411368	-0.375879650718902	-1.10981038022363	-0.393070358879647	0.450744212615359	-0.485489452829721	1.02105387256369	-1.25304018435762	-0.749731969405294
BGV008189	-0.378823039706058	0.00755015689655561	0.00755015689655561	0.159221994374741	-0.46307291711285	-0.128075566396302	0.559592274227433	-0.324944693878104	0.0779243890270371	-0.258296167348666	0.0311432730320925	-0.203800609187207	-0.00755015689655547	-0.885668516683683	-0.556835609770804
BGV008218	-0.236231533003991	0.512310475491004	-0.143947193535562	-0.0528752238203453	-0.393070358879647	0	-0.198793549013498	-0.144190150450508	0.109200481691432	-0.192776819948932	0.109200481691432	-0.21972291581858	-0.205285083421727	0.095941695626559	-0.349507855309863
BGV008219	-0.427967614598895	0.971447868480108	-0.411476879057021	-0.395097296028851	-0.29145855491042	-0.341823030741537	-2.36189444658497	-0.308158428474715	-0.538746024376497	-0.341823030741537	0.556835609770804	-0.59357705541884	-0.395097296028851	0.258296167348666	-0.689222547501832
BGV008221	-0.189887113917251	0.378823039706058	-1.32026370827448	-0.378823039706058	-0.933971738703879	-0.144190150450508	-0.373077305217767	-0.258296167348666	-0.203800609187207	-0.308158428474715	0.203800609187207	-0.349507855309863	-1.18773010516788	-0.308158428474715	-0.50308170007301
BGV008223	-0.547060236341645	0.113494460967638	2.36413369987021	1.10056887678512	-1.12368543654129	-0.498921914616452	-1.01713143262047	-0.498921914616452	-0.124876758928478	-0.553943031162086	0.333005098197297	-0.631137978608047	2.36413369987021	-0.517086837682098	-1.56317081670628
BGV008224	1.12867219108197	-1.39621220509052	-0.395097296028851	-0.0831466413752392	1.49944602270384	1.36588671774433	0.489846639999726	1.36588671774433	1.30308253983479	1.36588671774433	-1.7463777039325	1.16941610357907	-0.637043690078756	1.66686424846372	0.203800609187207
BGV008225	-0.901222783434718	0.901222783434718	0.495167446261611	0.547060236341646	-0.958958568083587	-0.958958568083587	-0.809579632118835	-0.839348302319338	-0.631137978608047	-0.839348302319338	1.08143624642783	-1.6183366697779	0.444575569309399	-0.358799317958353	-1.67891966278069
BGV008345	-0.362648507275064	-0.189887113917251	0.793114967176137	2.03185166811755	-0.649641891417129	-0.572654012296242	-0.524400512708041	-0.427809515045659	-0.0935509957864241	-0.427809515045659	-0.300264833276434	-0.172106201697008	0.395097296028851	-0.20906832091782	-1.6183366697779
BGV008348	-0.113494460967638	-0.113494460967638	-0.314670232151404	0.378823039706058	0.591567671638584	0.144190150450508	0.015192270901605	-0.0159664635457842	0.689222547501832	-0.0479156842923997	-0.926786747461685	0.382806348430005	-0.674489750196082	1.21877412128339	-0.669611329235736
BGV008354	0.878784610096489	-0.330577220059425	-1.04682407852197	-2.16850240378481	0.274839577018141	1.32638146274556	0.688863626708874	0.98455894483498	-0.300264833276434	0.98455894483498	-0.267843382677015	0.468046198144695	-0.189887113917251	-0.0479156842923997	0.857254320221178
BGV012613	-0.267405939935071	-0.395097296028851	-0.618653607602669	0.143947193535562	0.20906832091782	0.176536327671504	0.229884117579232	0.0639066138102956	-0.0779243890270372	0.0479156842923997	0.382806348430005	-0.316592542654162	-0.947520737991728	0.20906832091782	-0.203800609187207
BGV012614	-0.582483631422211	0.618653607602669	0.618653607602669	0.395097296028851	-0.20906832091782	-0.176536327671504	-0.245511240165297	-0.393070358879647	NA	-0.358799317958353	NA	NA	0.547060236341646	-0.095941695626559	NA
BGV012615	-0.878784610096489	0.314670232151404	-0.856780390386584	-1.43740689898752	-1.09415877076674	-0.689599852967874	-0.991970079554195	-0.933971738703879	-0.650254332726559	-0.933971738703879	1.16941610357907	-1.027154272915	-0.529605410657402	-0.669487246688741	-0.59357705541884
BGV012625	0.924124138853624	-0.835183394394031	0.395097296028851	1.12867219108197	2.00853955386358	0.885668516683683	1.06949099393672	1.15422571318814	0.857254320221178	1.21877412128339	-0.669611329235736	1.05390706969614	0.174534037589108	0.649641891417129	1.26752132319324
BGV012626	-0.600470416446411	0.395097296028851	0.205285083421727	-0.582483631422211	0.308158428474715	-0.308158428474715	-0.967421566101701	-0.341823030741537	-0.813120335547026	-0.324944693878104	0.926786747461685	-0.556835609770804	0.478168724940223	0.308158428474715	-0.0155697487574936
BGV012627	0.0528752238203454	0.637043690078756	0.0226521925669681	0.00755015689655561	-0.535424014586856	0.933971738703879	0.121834231548402	0.095941695626559	-0.468046198144695	0.111994174639077	0.300264833276434	-0.267843382677015	0.128705906664142	-0.591567671638584	-0.109200481691432
BGV012639	0.65565179297686	-1.18773010516788	-0.298842474532533	-1.28499171067819	0.794762630823007	0.358799317958353	-0.943442632585654	0.839348302319338	0.575109281278438	0.730690609131762	-0.813120335547026	0.556835609770804	-0.0528752238203453	1.32638146274556	-0.0311432730320925
BGV012640	0.346568302422109	-0.159221994374741	1.35725942390048	0.856780390386584	0	0.572654012296242	0.245511240165296	0.46307291711285	0.612249537909922	0.29145855491042	-0.251739742390621	-0.109200481691432	1.12867219108197	0.128075566396302	-1.08143624642783
BGV013134	-0.618653607602669	0.411476879057021	0.0983092327947111	-0.7325131463131	-0.341823030741537	-0.794762630823007	-0.708253450372507	-0.46307291711285	-0.333005098197297	-0.517086837682098	0.503081700073011	-0.468046198144695	0.427967614598895	0.192776819948932	-0.538746024376497
BGV013161	0.444575569309399	-1.35725942390048	-0.378823039706058	-1.35725942390048	0.498921914616451	0.160342267446307	-0.308665805694934	0.427809515045659	0.0311432730320925	0.324944693878104	-0.156325575894448	0.0623167887067586	-0.0831466413752392	0.794762630823007	-0.156325575894448
BGV013175	-0.444575569309399	0.772600183031886	1.18773010516788	0.7325131463131	0.0479156842923997	-0.192776819948932	-0.167894004788105	-0.20906832091782	-0.0623167887067585	-0.225415504756973	0.14058378618707	-0.399613795672355	0.995944507566844	0.669487246688741	-1.23349456196869
BGV013945	0.143947193535562	-0.298842474532533	1.39621220509052	-0.564683356633645	0.410378026831998	0.498921914616451	1.01713143262047	0.393070358879646	-0.235701125760499	0.480920153761707	0.0155697487574936	0	1.63328229572298	-0.375879650718902	0.0155697487574936
BGV014508	0.835183394394031	-2.7464669030318	0.411476879057021	0.752405518537939	0.909554838541739	0.730690609131762	0.356839289527359	0.862277135207437	0.21972291581858	0.862277135207437	-0.316592542654162	0.267843382677015	0.298842474532533	0.933971738703879	0.156325575894448
BGV014514	0.947520737991728	-0.924124138853624	0.113494460967638	-0.712906503637812	0.225415504756973	1.09415877076674	0.943442632585654	0.933971738703879	0.284016787609739	1.03780025665793	-0.538746024376497	0.450744212615359	0.461307070051608	-0.816852476771834	0.14058378618707
BGV014515	0.856780390386584	-1.02105387256369	0.444575569309399	-1.15769640438575	0.958958568083587	1.06555642985282	0.874551141945308	1.18588228541607	2.01908620058314	1.15422571318814	-2.01908620058314	1.34037264781591	0.793114967176137	1.09415877076674	0.520831048339629
BGV014516	0.330577220059425	-0.236231533003991	-0.0226521925669681	-1.52802623608251	-1.90082574485089	0.375879650718902	0.524400512708041	-0.079913902643638	0.251739742390621	-0.0319369986870564	0.124876758928478	0.0467243547538139	0.600470416446411	-2.14632405453188	0.485489452829721
BGV014518	0.600470416446411	-1.07330892939351	-0.00755015689655547	1.43740689898752	0.0159664635457842	0.649641891417129	0.422407954618169	0.649641891417129	1.37962588480448	0.649641891417129	-0.468046198144695	0.612249537909922	-0.298842474532533	-0.176536327671504	0.575109281278438
BGV014519	0.564683356633645	-0.251788147351179	-1.52802623608251	0.878784610096489	0.553943031162085	0.553943031162085	0.4558680741992	0.751703642612019	1.34037264781591	0.709995371569857	-0.857254320221178	0.650254332726559	-2.03185166811756	0.862277135207437	0.0779243890270371
BGV014522	0.637043690078756	-0.411476879057021	-1.76055793854814	0.995944507566844	-0.375879650718902	0.816852476771834	0.613729729501648	0.498921914616451	-0.689222547501832	0.46307291711285	-0.21972291581858	0.124876758928478	-2.16850240378481	-0.630049160967473	-0.0779243890270372
BGV015380	-1.8366264474114	2.03185166811755	0.0377593966194055	0.564683356633645	-0.498921914616452	-1.55051019563139	-0.106543031914974	-1.55051019563139	-2.35278228677488	-1.90082574485089	1.82287066817152	-1.91180959125354	0.00755015689655561	-0.079913902643638	-0.612249537909922
BGV015382	-1.21887519348102	1.63328229572298	0.752405518537939	-0.362648507275064	-0.689599852967874	-1.40764684509272	-0.276950413205575	-1.21877412128339	-1.23349456196869	-1.25304018435762	0.485489452829721	-0.903124867531437	0.856780390386584	-0.225415504756973	-2.01908620058314
BGV015726	0.712906503637812	-0.174534037589108	-0.0680031427439208	0.772600183031886	0.572654012296242	1.21877412128339	0.768105949776593	0.958958568083587	1.26752132319324	0.909554838541739	-1.37962588480448	1.08143624642783	-0.314670232151404	0.610695366820048	0.556835609770804
BGV015727	0.547060236341646	-0.793114967176137	0.856780390386584	-0.0680031427439208	0.98455894483498	0.480920153761707	-0.137153973411368	0.816852476771834	0.203800609187207	0.689599852967874	-1.08143624642783	0.834984016010559	0.813969104178664	1.55051019563139	0.235701125760499
BGV015730	0.395097296028851	-0.512310475491004	0.712906503637812	0.205285083421727	0.630049160967473	0.427809515045659	0.276950413205575	0.630049160967473	0.349507855309863	0.572654012296242	0.093550995786424	0.14058378618707	0.65565179297686	1.01082141652608	0.770516133047134
BGV015734	1.39621220509052	-2.36413369987021	-0.712906503637812	-0.547060236341645	NA	NA	2.02933439373386	NA	1.05390706969614	NA	-1.00111712584397	0.575109281278438	-0.693570168473567	NA	-0.382806348430005
CATIE-11106-1	-0.637043690078756	0.236231533003991	-0.267405939935071	-0.220731882793239	-2.34341178688269	-0.410378026831998	-0.261198552995917	-0.689599852967874	-0.433576127646078	-0.610695366820048	0.631137978608047	-1.23349456196869	-0.362648507275064	-2.00853955386358	-2.35278228677488
LA0767	1.43740689898752	-0.693570168473567	0.330577220059425	0.220731882793239	NA	NA	1.52494535776262	NA	0.538746024376497	NA	-1.46523379268552	1.30308253983479	0.283089234620174	NA	0.975741569736452
LA1712	-0.478168724940223	0.330577220059425	-0.283089234620174	-0.947520737991728	-0.225415504756973	-0.393070358879647	-0.688863626708874	-0.358799317958353	-0.770516133047134	-0.375879650718902	-0.124876758928478	-0.187929806225951	-0.113494460967638	0.410378026831998	-0.903124867531437
LA2309	0.752405518537939	-1.92509985211144	0.174534037589108	0.236231533003991	-0.427809515045659	0.689599852967874	0.830846046872641	0.689599852967874	0.770516133047134	0.751703642612019	-0.556835609770804	0.333005098197297	0.159221994374741	-1.09415877076674	-0.14058378618707
LA2697	-0.512310475491004	1.15769640438575	0.0528752238203454	-2.36413369987021	-0.591567671638584	-0.358799317958353	-0.919994262349219	-0.410378026831998	-0.316592542654162	-0.410378026831998	0.251739742390621	-0.612249537909922	1.04682407852197	-0.192776819948932	-1.7463777039325
PAS014479	-1.69349415876336	1.35725942390048	-2.16850240378481	-0.693570168473567	-0.144190150450508	-1.60597112358835	0.152505974246244	-1.288844277586	-2.01908620058314	-1.49944602270384	2.73641943853251	-2.73641943853251	-1.76055793854814	0.709995371569857	-1.027154272915
PI129026	1.57846931850513	-0.7325131463131	1.04682407852197	-2.03185166811756	NA	NA	2.74448426086242	NA	0.950979255070526	NA	-1.30308253983479	1.13910734320755	2.03185166811755	NA	0.650254332726559
PI129033	1.2512497471971	-0.856780390386584	0.772600183031886	-2.7464669030318	NA	NA	2.36189444658497	NA	0.172106201697008	NA	-0.575109281278438	0.416534901828723	2.16850240378481	NA	0.0311432730320925
PI129088	0.971447868480108	-0.378823039706058	0.529605410657402	-0.674489750196082	1.55051019563139	0.839348302319338	0.373077305217768	1.01082141652608	0.729266746432731	1.06555642985282	-0.879958138385173	1.00111712584397	0.772600183031886	1.288844277586	1.05390706969614
PI378994	-0.395097296028851	0.0680031427439208	-0.947520737991728	0.411476879057021	1.60597112358835	-0.079913902643638	0.507047896670019	0.0479156842923997	0.0623167887067586	0.0639066138102956	-0.0467243547538138	0.0155697487574936	-1.43740689898752	1.36588671774433	0
PI406890	-0.220731882793239	0.461307070051608	0.298842474532533	0.793114967176137	0.0639066138102956	0.258296167348666	-0.229884117579232	-0.095941695626559	NA	-0.095941695626559	NA	NA	0.143947193535562	0.393070358879646	NA
PI487625	0.901222783434718	-1.8366264474114	1.8366264474114	0.427967614598895	1.21877412128339	1.15422571318814	0.577448729992901	1.25304018435762	1.20083898881393	1.25304018435762	-1.13910734320755	1.56317081670628	1.76055793854814	1.18588228541607	1.91180959125354
Tegucigalpa	0.995944507566844	-0.564683356633645	1.2512497471971	1.57846931850513	2.72813120769123	0.324944693878104	-0.152505974246244	1.09415877076674	2.73641943853251	0.933971738703879	-2.73641943853251	2.73641943853251	0.947520737991728	2.72813120769123	0.729266746432731
Voyage	2.16850240378481	-0.600470416446411	0.461307070051608	-1.8366264474114	NA	NA	1.75776279171325	NA	0.926786747461685	NA	-0.749731969405294	0.813120335547026	1.07330892939351	NA	0.813120335547026
